term,idf
framework,2.2217623458894344
teach,2.230346089580826
research,2.25654846197485
assessment,2.339545381545818
review,2.378766094699099
principle,2.3989688020166184
task,2.4300593890866495
critical,2.440641498417187
ethical,2.5180281620326066
risk,2.5650956728905925
privacy,2.5772170334229374
design,2.5772170334229374
content,2.6532029404008597
set,2.6664481671508797
analysis,2.6934768395387994
knowledge,2.6934768395387994
guidance,2.7072701616711354
learner,2.7212564036458753
focus,2.7212564036458753
potential,2.7212564036458753
high,2.7354410386378314
cognitive,2.7354410386378314
address,2.749829776089931
thinking,2.779243661296224
response,2.779243661296224
group,2.809549010791553
guideline,2.8250531973275184
academic,2.8250531973275184
help,2.8250531973275184
staff,2.8408015542956577
responsible,2.856801895642099
skill,2.8730624165138794
exist,2.8895917184650894
recommendation,2.8895917184650894
critical thinking,2.906398836781471
study,2.906398836781471
evidence,2.9408850128526405
term,2.9408850128526405
integrity,2.958584589952041
lead,2.9949522341229162
social,2.9949522341229162
context,3.013644367135069
submission,3.013644367135069
bias,3.013644367135069
standard,3.032692562105763
follow,3.032692562105763
concern,3.032692562105763
individual,3.0521106479628646
strategy,3.0521106479628646
evaluate,3.0719132752590443
think,3.0719132752590443
time,3.0719132752590443
security,3.0719132752590443
paper,3.0719132752590443
educator,3.0719132752590443
user,3.092115982576564
large,3.092115982576564
performance,3.1127352697792996
significant,3.1127352697792996
personal,3.1127352697792996
guide,3.1127352697792996
quality,3.1127352697792996
generate,3.1127352697792996
note,3.133788678977132
number,3.133788678977132
curriculum,3.133788678977132
environment,3.133788678977132
manage,3.133788678977132
improve,3.1552948841980952
engagement,3.1552948841980952
effect,3.1552948841980952
offload,3.1552948841980952
apply,3.1772737909168707
source,3.1772737909168707
load,3.1772737909168707
outline,3.1772737909168707
instruction,3.1772737909168707
public,3.1772737909168707
best,3.1772737909168707
safety,3.1772737909168707
material,3.1772737909168707
chatgpt,3.1772737909168707
present,3.1772737909168707
clear,3.1772737909168707
community,3.1997466467689293
align,3.1997466467689293
academic integrity,3.222736164993628
output,3.222736164993628
share,3.222736164993628
protection,3.222736164993628
value,3.222736164993628
literacy,3.222736164993628
purpose,3.222736164993628
outcome,3.2462666624038223
transparency,3.2462666624038223
increase,3.2462666624038223
experience,3.2462666624038223
prompt,3.2462666624038223
responsibility,3.295056826573254
child,3.295056826573254
implication,3.295056826573254
university,3.295056826573254
list,3.295056826573254
cognitive load,3.320374634557544
measure,3.320374634557544
world,3.320374634557544
accountability,3.320374634557544
action,3.320374634557544
act,3.320374634557544
evaluation,3.320374634557544
agency,3.3463501209608046
offer,3.3463501209608046
complex,3.3463501209608046
write,3.3463501209608046
train,3.3463501209608046
suggest,3.373018368042966
build,3.373018368042966
expertise,3.373018368042966
feedback,3.373018368042966
assess,3.373018368042966
professional,3.373018368042966
people,3.373018368042966
highlight,3.373018368042966
learn,3.4004173422310804
capability,3.4004173422310804
problem,3.4004173422310804
science,3.4004173422310804
point,3.428588219197777
produce,3.428588219197777
emerge,3.428588219197777
protect,3.428588219197777
ability,3.428588219197777
current,3.428588219197777
inquiry,3.428588219197777
metacognitive,3.457575756071029
body,3.457575756071029
test,3.457575756071029
pedagogical,3.457575756071029
represent,3.457575756071029
form,3.457575756071029
encourage,3.457575756071029
interaction,3.457575756071029
safe,3.457575756071029
know,3.48742871922071
language,3.48742871922071
open,3.5182003778874638
strong,3.5182003778874638
international,3.5182003778874638
particularly,3.5182003778874638
code,3.5182003778874638
fairness,3.5182003778874638
integrate,3.5182003778874638
parent,3.5182003778874638
relationship,3.549949076202044
positive,3.549949076202044
effort,3.549949076202044
decision,3.549949076202044
ethic,3.549949076202044
cognitive offload,3.549949076202044
equity,3.549949076202044
common,3.549949076202044
likely,3.549949076202044
limitation,3.549949076202044
definition,3.549949076202044
essential,3.582738899025035
core,3.582738899025035
concept,3.582738899025035
reflect,3.582738899025035
society,3.582738899025035
industry,3.582738899025035
generation,3.6166404507007166
link,3.6166404507007166
idea,3.6166404507007166
result,3.6166404507007166
foster,3.6166404507007166
control,3.6166404507007166
inform,3.6517317705119865
recognise,3.6517317705119865
leader,3.6517317705119865
associate,3.6517317705119865
achieve,3.6517317705119865
theory,3.6517317705119865
memory,3.6517317705119865
tension,3.6517317705119865
sector,3.6517317705119865
mention,3.688099414682861
mechanism,3.688099414682861
monitor,3.688099414682861
topic,3.688099414682861
demonstrate,3.688099414682861
creation,3.688099414682861
difficulty,3.688099414682861
statement,3.688099414682861
factor,3.688099414682861
paradox,3.688099414682861
regulation,3.688099414682861
management,3.688099414682861
respond,3.688099414682861
indicate,3.7258397426657086
refer,3.7258397426657086
reduce,3.7258397426657086
detail,3.7258397426657086
capacity,3.7258397426657086
cost,3.7258397426657086
harm,3.7258397426657086
year,3.7258397426657086
creative,3.7650604558189897
broad,3.7650604558189897
