var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10,target
-0.902827214,2.7689328495561867,-0.735299558,1.9582556652024408,-0.481016017,-2.179443832,1.9779513784680625,-1.155936558,1.0689401413146113,0.5472708952339537,1
0.3975130935003762,-1.924426226,-2.501029589,-0.015158623,0.7536430139648493,2.1088586810156795,-1.473906077,-0.049680278,-0.573371827,-0.501587218,0
0.8446588509298494,-2.831984258,-1.709973269,0.9963538437847802,0.6355293443014763,2.4324744541398085,-2.056958587,-0.427917818,-1.03523559,-1.175452354,0
0.71105703,-3.334548675,0.16973796237974048,0.40716646601828843,1.2652712385669829,3.596595252585849,-2.544303074,-1.037395835,-1.009926857,-0.358931535,0
0.7842386203829596,-3.103154331,0.066665848,0.054341147,0.9540446135834074,3.0304570962541955,-2.314882288,1.0743616279457635,-1.030182298,-1.448892468,0
0.6247254061128544,-3.378213507,-0.032637461,1.2343541009858356,1.4562464807600932,3.8907991520819376,-2.618885704,0.7772428947177579,-0.952633878,0.2588610516275363,0
-0.404605527,2.759091455,-0.504175027,0.4764112909402103,-1.381975188,-3.450639767,2.1844985890397144,2.257490411366994,0.7001664179095328,-0.409500874,1
-2.660465139,5.160165507489973,0.7607480165189447,-1.162935086,0.886921046,-1.534881297,3.2641478584715418,-0.216165166,2.7131244510476806,0.1677553941663837,1
-1.17922681,3.3699826500578456,1.8290116328132355,0.4638057679851826,-0.438775042,-2.444746742,2.3726040812946865,0.7838982563962643,1.3602706634602333,0.2780339799964096,1
0.819223462,-2.864226998,0.6676056816679461,-1.123885717,0.7066832302725413,2.550730969230635,-2.095500968,2.0708874568730304,-1.021178014,-1.434771905,0
-0.433992437,2.9583086999795314,0.2605978480967591,-0.082965512,-1.481444121,-3.69934306,2.3421534152457584,-1.029643553,0.7508485914348115,-1.153841058,1
0.652270509,1.842647844438207,-0.183877462,1.375167825769897,-2.605121193,-4.687877125,1.8569218099265417,-0.072732579,-0.212547481,-0.039738345,1
0.8622528597067665,-3.062185891,0.2930555311910638,-0.562278048,0.7803079507258099,2.7621362743301643,-2.24619372,-1.418064949,-1.081735561,0.901004861,0
0.5115927958487592,-2.410430471,-0.210431028,0.407022646,0.9190081763664009,2.606070829397727,-1.840227151,-0.643538492,-0.728267519,0.061112331476482123,0
0.3815691129572748,-2.230261509,-0.472877549,0.6069754122455386,1.017687636363674,2.648417787,-1.74227947,1.9640307798419496,-0.606159845,-0.333886499,0
-1.299210685,3.1754290350328884,1.2121318968630523,0.30496545938123315,-0.070507615,-1.817720436,2.154489506015794,0.15423094879427696,1.4203992621407215,-0.91916726,1
0.722745108,-3.015857199,0.087107875,-0.595441064,0.9991100736256375,3.047082476561417,-2.266773666,-0.453986856,-0.972128501,1.3932218490420047,0
0.9152369157227829,1.369262640223191,-0.044413906,0.4509678528838662,-2.720949903,-4.595899785,1.565628594459654,-2.731245959,-0.475379886,-1.061547827,1
0.6731174516796132,-2.594258232,-0.513640065,-0.126808425,0.765696892,2.488298334851181,-1.927711816,0.025412494078169107,-0.874133844,0.4426891115923247,0
0.7859051657214144,-3.309013613,-0.429362423,1.501026446120721,1.109165366885026,3.3616035805610553,-2.490176341,-1.556760293,-1.061393546,1.3076524797762838,0
0.7953451532404445,-2.777503435,-0.619214594,1.7625366152618807,0.6835970541250803,2.4711063019982493,-2.031653373,-1.348281522,-0.990941558,-0.929664916,0
-1.647608908,3.9203962478169165,-0.869459021,0.060277507,-0.007545655,-2.131520378,2.6411295919701008,0.14537026258533509,1.7857755298401192,-0.586120773,1
-1.417638831,3.6283226175024983,0.17954619165123756,-0.350676945,-0.202504669,-2.249743151,2.4906242439641484,-0.621706292,1.5736786522227344,0.3676485769704142,1
-0.888242797,2.9286176642100177,0.8968619532435907,-0.790041656,-0.630295417,-2.477334872,2.120777105,-0.393959444,1.0814443966607057,2.5974039514450835,1
-0.25207979,2.4268432382739573,-0.576717079,-0.09471895,-1.404846676,-3.303307744,1.9662293189869424,-1.248276283,0.539318237,0.38440487240089777,1
0.417836824,1.8493801821880909,0.32633005572749596,0.14499077066743268,-2.182797655,-4.093151973,1.7615297655584206,0.4139712772494313,-0.038718276,1.6457582405201634,1
0.6812534111368651,-3.127036439,1.5659356128211286,-0.738980214,1.1601892223638786,3.3354517192849644,-2.379735685,-0.009265768,-0.957729314,0.012450359038935158,0
0.8265734417020151,-3.499955804,-0.61202722,-1.573620722,1.181704788,3.567675336249919,-2.635888422,0.7404375201165215,-1.11918828,-0.968729676,0
0.7940092588034673,-2.215378507,-0.553555447,-2.003162479,0.2541578203374401,1.5585627677045524,-1.551603629,0.4772635122173867,-0.908085577,0.38649572535301474,0
0.3147709886545946,1.6128658180580213,-0.883365338,1.6064330153363264,-1.813142668,-3.441460067,1.5148374794247021,0.4456742813475033,0.002825202,0.5430954082789774,1
0.6021005155015848,-2.770047674,1.9338901698548732,-0.677405744,1.0302554927576584,2.9582343522277434,-2.108655532,-0.846925222,-0.8473758,-0.961472647,0
0.6992639087598417,-2.820891843,0.082608536,-2.379859136,0.8921386099259905,2.7900494145439416,-2.110206209,0.5266496520596945,-0.926419895,1.8799438586176789,0
-1.168351925,3.4535074248551108,1.8707523311170475,0.13332618403530583,-0.522776972,-2.608949157,2.4487112042186956,-0.252300559,1.3644175940513634,-1.282547445,1
0.6419625222503614,-2.601995727,1.6857858692017265,0.4941246606352936,0.8284533617598759,2.5814003278160635,-1.947769548,2.4992703095384172,-0.852290152,1.047029793426584,0
1.1410358534528595,0.9225554846334694,-0.40487204,-0.198812555,-2.789499258,-4.451367019,1.2811093484008145,-1.591683742,-0.706923062,0.3297641389285878,1
-0.137908841,2.198342655706333,-1.214853144,-0.186741908,-1.437485535,-3.225939268,1.8201175119564108,0.5838252373951826,0.4218595438092295,0.5489895095471189,1
0.8669184647155364,-4.073106944,-1.174662439,-2.952385862,1.5484811948219976,4.397400217637682,-3.108534957,-0.993758865,-1.23241173,0.41594269221016167,0
0.901897788,-3.173034782,2.2684515021798695,0.17853618844389274,0.7931785482843995,2.8403382023529318,-2.323866235,2.283899852420043,-1.127110541,-0.965271493,0
-0.54829696,2.9335252407605954,-0.471437844,-1.419961905,-1.253965947,-3.363634467,2.2716455380727134,-0.502543655,0.8315160631370537,0.2555113604856855,1
0.8497556860778048,-3.024947361,0.5288819908485238,-1.247959308,0.774486862,2.7337436449158927,-2.219746167,0.048617511,-1.067097729,-0.018311793,0
-0.094023422,2.426676052749942,0.5196605455370616,-0.19142196,-1.692938131,-3.711398357,2.0342810674234655,0.8588471737928705,0.4227584457456961,-1.756215545,1
-1.62907256,4.115321747460554,1.1890783816939232,0.7240120614015567,-0.191106589,-2.497047318,2.8157917807439534,0.8180242040608943,1.8004986652709696,-0.393142064,1
0.8007622897935592,-3.293590957,-0.111997672,1.3403981777476108,1.0702239333148216,3.2980863454480773,-2.470579489,-0.592853453,-1.070101507,-0.213078232,0
-1.601998341,4.114765151027567,0.9126733413746414,-2.050444878,-0.240049504,-2.566090759,2.8269972716753387,-0.16478761,1.780455695498378,-0.525039021,1
-0.069691371,2.6400131194439136,0.3127456667376397,-0.780891799,-1.901213113,-4.121901447,2.2271860539042168,-1.93571508,0.4358899554173767,0.1670658486706151,1
-1.280368967,3.6229926468539864,-1.477728407,-0.458387711,-0.448724874,-2.595715746,2.5452932206308936,-1.438988217,1.4716928772536033,-1.39575521,1
0.7637272735826978,1.0060047306394564,-0.13794316,0.3205730457478635,-2.165580504,-3.612514405,1.1896670058165673,0.21926183723972476,-0.416578281,-0.631044362,1
0.7317245709633089,-3.664669703,0.028327012,-0.458831168,1.4812123066352259,4.081136996182742,-2.817644845,0.39743344597817765,-1.073245773,0.6692740263829011,0
-1.358755937,4.137713132599917,0.1773424500954814,0.32406398062414005,-0.70123908,-3.231939334,2.9515670734818036,-0.560433253,1.6044546030826399,1.0682666297452421,1
0.8944205695904575,-3.107870007,-0.494394358,1.0374544904509098,0.7567479693408835,2.753469306190106,-2.271375379,1.586091762604876,-1.112106602,-0.528353506,0
-2.98211353,5.470659554918117,-0.257160249,0.9570258965901759,1.2349056196445385,-1.209809914,3.390847620450522,0.43335844970242876,2.9954988809480305,0.031950584,1
0.5939245045483957,-3.034605501,0.44568326736353064,-2.188053546,1.2484219411820332,3.4104611804536806,-2.338384463,-0.478833277,-0.879879286,1.375574782961032,0
0.3142576017809558,1.949405505691842,0.49783308615037014,-1.568220881,-2.070766757,-3.98853253,1.8023629833798471,-1.402457689,0.052219248,1.5687343572772967,1
-1.388988027,3.6052041410499753,0.35835732437353485,-1.219920052,-0.236988448,-2.286094859,2.483219183790881,-0.188699796,1.5491872232936217,-1.448807758,1
-0.955730583,3.619258016779126,0.6270681898550279,-0.385241692,-1.037842141,-3.428383507,2.6821678999163514,1.2201731806990332,1.2317920753771552,1.928930248438584,1
0.7560934796557304,-2.910778171,1.3449304562535362,-1.241988375,0.8575672240232025,2.789693200593557,-2.162540932,-0.236393957,-0.981412059,1.7492506850678031,0
0.5643600576165378,-3.189689771,-0.386855481,-1.059260171,1.4214832596282658,3.73955875,-2.483739903,-0.838657527,-0.88066867,-0.559499291,0
0.7843957883307386,-3.02439457,0.088796689,0.5658370279119348,0.893247633,2.901710253197767,-2.247473576,0.015965146,-1.018827166,0.523275928,0
-0.967524347,3.281045807531092,1.294325302955164,0.5102755773420053,-0.756490658,-2.846788205,2.3879023424733363,0.7353497441877697,1.191228533705687,0.10454152548431811,1
0.9224508502926233,-3.587829534,0.2713094937318645,1.456642162434227,1.0743823936944221,3.4631534290627863,-2.669654836,-0.521949516,-1.202677407,1.319940559,0
-1.580891639,3.7881200287129753,-0.129697182,0.26731068126159857,-0.027579763,-2.08834772,2.5568169369972327,-1.063242365,1.7173192348310156,0.6440018100199202,1
0.49875285723097385,-2.965004981,-0.442590291,0.5673529590411515,1.3684964962176887,3.542936245461694,-2.31993744,0.47069974521190555,-0.799571931,-1.26494837,0
0.8475361843680937,-3.87638087,-0.047097735,-0.261726517,1.4326825033371577,4.1269078371169545,-2.948693546,2.271297083041847,-1.189468828,0.6844486198476838,0
0.8078469780920684,-2.954377925,2.0075157594826356,-0.671312373,0.7966906512769918,2.7270268071303656,-2.17748998,-0.458392939,-1.025920183,0.27582346060877966,0
-0.665264325,2.608043034,0.6405497041673818,-0.040055644,-0.790608008,-2.531050743,1.942886345679716,-0.294123096,0.8703514054307869,-1.166524656,1
0.9709228164473177,1.668607530388203,1.7928334215606376,1.709832408783814,-3.052478444,-5.227562044,1.845599566314649,0.7288480774958701,-0.472839004,0.5254210767762716,1
0.8649846920816431,-3.096653812,0.30949936221217916,0.25971910923751496,0.8018077615606543,2.811244405,-2.274485693,-0.05058223,-1.088769851,-1.711722255,0
0.6797520646330856,-2.946779679,0.8563650263753404,-0.751556178,1.0244374005237202,3.0455982951683866,-2.226260937,0.9234418095860718,-0.930368762,0.8654244986633463,0
-1.560297498,3.8401233784814885,-0.571036174,0.5490322520279014,-0.105087399,-2.226296477,2.6101661710771262,-1.113755245,1.7097091708083239,-0.778566761,1
-1.288274338,3.491695997978106,0.7085111426305096,-0.14211487,-0.333435249,-2.361340201,2.4296215744039005,-0.340881657,1.4583987520656208,-0.712746278,1
-0.860807952,3.120773575656756,0.38337609146645435,1.8698059211207438,-0.827955143,-2.861339348,2.2969105785254142,-0.13876452,1.0892032648608725,-0.319101565,1
-0.802891229,3.370642422433373,-0.850498348,1.1952265617997724,-1.12553967,-3.418142971,2.5355412197131897,-0.288329585,1.0828933869857373,-1.362163424,1
0.5754775958813563,-2.61585676,-0.173780994,-0.788530572,0.960339657,2.775761267498429,-1.988306419,0.8145683576208073,-0.805289412,-0.361134604,0
0.3499251044269062,2.1871288725152005,-1.410683149,-0.434184006,-2.318447994,-4.468060527,2.0210094324655152,1.823821189709393,0.060544852546722844,0.3714753228676492,1
-1.097643889,3.508553105702565,1.2995759258977368,0.4312546246948942,-0.694005994,-2.881332449,2.526283725927053,-0.138734892,1.3203015049885312,-0.057705409,1
-1.444752044,3.8751955477726674,-0.576308617,0.20779853414880195,-0.342733158,-2.581976884,2.690006474854729,-0.379650225,1.629625263393333,-1.340142496,1
0.7776590537652195,-3.046401718,-0.981996242,0.5770268906628215,0.9224401280637656,2.9549767826391165,-2.269196671,0.6089503059137592,-1.017065395,0.49292084072563863,0
0.7019873308693921,-3.053551592,-0.049429882,0.018777202651815473,1.065922666056873,3.1621372481399876,-2.307959107,-0.331699018,-0.962313751,-1.949968583,0
-0.728742027,3.669218150068949,0.4496381550507315,-0.252725685,-1.490145582,-4.096254654,2.8228206851020596,-0.889691481,1.0717091957192961,2.1013979691040547,1
1.6681693564129665,0.18392586445072157,0.27877954810031325,-0.605974118,-3.183258767,-4.609684535,0.8770047874582783,-0.365794818,-1.203158353,-0.424686412,1
-1.310443365,3.503593703,1.476024237157123,0.3941780916320809,-0.302150346,-2.323450669,2.4302293038115637,0.2322301208445777,1.4764768910358956,1.0126134097864263,1
0.4976831069026601,-1.944363564,1.9106311868931527,0.5731055103541409,0.5862980541710977,1.882542308681411,-1.447733671,0.8515708876105749,-0.650131269,1.4613263844218158,0
0.5428174402269287,-1.994827341,0.3965977561457152,1.1426072840052424,0.542765265,1.8481626283011097,-1.471407464,0.821368314,-0.690758777,1.1222572194645977,0
0.8024711833676591,-4.096315771,-1.357147154,0.19395255028882652,1.683833613045058,4.601729023512011,-3.156185188,1.4816554349098594,-1.188274816,1.1153395956215888,0
-1.276688106,3.6139222925262535,1.6846387458477434,0.2601584148881591,-0.448468353,-2.590445478,2.539126054918848,-0.740968481,1.4676579094350801,0.6171927872678381,1
-1.491225251,3.6717467473865892,0.41930458104043994,-0.178789891,-0.101680264,-2.130381847,2.4960031397815254,-1.584308368,1.634258677513588,0.9530632174674211,1
-1.092489667,3.434782911334171,-0.993246186,0.6338271821571527,-0.646727908,-2.774439011,2.465432818,-1.116906398,1.305756977,0.4536000329004801,1
-0.148576513,2.632892242965523,-1.134910012,-0.853901901,-1.751893099,-3.906485868,2.1870619554215183,-1.162253912,0.4930150868766195,2.4377820305115345,1
0.3704303128677434,2.134578250860714,0.2224788073420911,-0.467565739,-2.315465629,-4.435406498,1.9849249178671404,0.16702191590131205,0.037772533,-1.281314639,1
0.6797214764897413,-2.23134152,-0.621183937,1.7673124898457488,0.47482879916733867,1.8798549929114987,-1.614562655,-0.879331154,-0.826145789,-0.05783956,0
-1.270953136,3.8871057170222656,0.22286597491100232,-0.716156913,-0.668810465,-3.050421102,2.7751768081033363,-1.244574472,1.5032174625313104,-0.419175325,1
0.8926087371330864,-3.145900129,-0.462521522,2.157077546656945,0.7892700762364053,2.8201213810799044,-2.304673492,0.6386531909564477,-1.116309653,-0.599182575,0
0.7345538230822648,-2.645963041,2.891033375683993,1.2881383657558052,0.6933903858259314,2.413822109783939,-1.945413067,-2.670050893,-0.926961646,-0.227824294,0
